,return_data.name,evaluate.name,main.name,get_model.group,random_seed.seed,train_BetaVAE.beta,train_BetaVAE.C_max,train_BetaVAE.max_iter,train_BetaVAE.C_stop_iter,train_factorVAE2Stage.gamma,train_DIPVAE.lambda_od,train_BetaTCVAE.beta,Visualizer.name,get_model.nc,train_BetaTCVAE2Stage.beta
280,dsprites_full,,FactorVAE,False,0,,,,,15.0,,,dsprites_full,1.0,
281,dsprites_full,,FactorVAE,False,1,,,,,15.0,,,dsprites_full,1.0,
282,dsprites_full,,FactorVAE,False,2,,,,,15.0,,,dsprites_full,1.0,
283,dsprites_full,,FactorVAE,False,3,,,,,15.0,,,dsprites_full,1.0,
284,dsprites_full,,FactorVAE,False,4,,,,,15.0,,,dsprites_full,1.0,
285,dsprites_full,,FactorVAE,False,5,,,,,15.0,,,dsprites_full,1.0,
286,dsprites_full,,FactorVAE,False,6,,,,,15.0,,,dsprites_full,1.0,
287,dsprites_full,,FactorVAE,False,7,,,,,15.0,,,dsprites_full,1.0,
288,dsprites_full,,FactorVAE,False,8,,,,,15.0,,,dsprites_full,1.0,
289,dsprites_full,,FactorVAE,False,9,,,,,15.0,,,dsprites_full,1.0,
290,dsprites_full,,FactorVAE,True,0,,,,,15.0,,,dsprites_full,1.0,
291,dsprites_full,,FactorVAE,True,1,,,,,15.0,,,dsprites_full,1.0,
292,dsprites_full,,FactorVAE,True,2,,,,,15.0,,,dsprites_full,1.0,
293,dsprites_full,,FactorVAE,True,3,,,,,15.0,,,dsprites_full,1.0,
294,dsprites_full,,FactorVAE,True,4,,,,,15.0,,,dsprites_full,1.0,
295,dsprites_full,,FactorVAE,True,5,,,,,15.0,,,dsprites_full,1.0,
296,dsprites_full,,FactorVAE,True,6,,,,,15.0,,,dsprites_full,1.0,
297,dsprites_full,,FactorVAE,True,7,,,,,15.0,,,dsprites_full,1.0,
298,dsprites_full,,FactorVAE,True,8,,,,,15.0,,,dsprites_full,1.0,
299,dsprites_full,,FactorVAE,True,9,,,,,15.0,,,dsprites_full,1.0,
300,dsprites_full,,BetaTCVAE,False,0,,,,,,,,dsprites_full,1.0,6.0
301,dsprites_full,,BetaTCVAE,False,1,,,,,,,,dsprites_full,1.0,6.0
302,dsprites_full,,BetaTCVAE,False,2,,,,,,,,dsprites_full,1.0,6.0
303,dsprites_full,,BetaTCVAE,False,3,,,,,,,,dsprites_full,1.0,6.0
304,dsprites_full,,BetaTCVAE,False,4,,,,,,,,dsprites_full,1.0,6.0
305,dsprites_full,,BetaTCVAE,False,5,,,,,,,,dsprites_full,1.0,6.0
306,dsprites_full,,BetaTCVAE,False,6,,,,,,,,dsprites_full,1.0,6.0
307,dsprites_full,,BetaTCVAE,False,7,,,,,,,,dsprites_full,1.0,6.0
308,dsprites_full,,BetaTCVAE,False,8,,,,,,,,dsprites_full,1.0,6.0
309,dsprites_full,,BetaTCVAE,False,9,,,,,,,,dsprites_full,1.0,6.0
310,dsprites_full,,BetaTCVAE,True,0,,,,,,,,dsprites_full,1.0,6.0
311,dsprites_full,,BetaTCVAE,True,1,,,,,,,,dsprites_full,1.0,6.0
312,dsprites_full,,BetaTCVAE,True,2,,,,,,,,dsprites_full,1.0,6.0
313,dsprites_full,,BetaTCVAE,True,3,,,,,,,,dsprites_full,1.0,6.0
314,dsprites_full,,BetaTCVAE,True,4,,,,,,,,dsprites_full,1.0,6.0
315,dsprites_full,,BetaTCVAE,True,5,,,,,,,,dsprites_full,1.0,6.0
316,dsprites_full,,BetaTCVAE,True,6,,,,,,,,dsprites_full,1.0,6.0
317,dsprites_full,,BetaTCVAE,True,7,,,,,,,,dsprites_full,1.0,6.0
318,dsprites_full,,BetaTCVAE,True,8,,,,,,,,dsprites_full,1.0,6.0
319,dsprites_full,,BetaTCVAE,True,9,,,,,,,,dsprites_full,1.0,6.0
320,dsprites_full,,BetaTCVAE,False,0,,,,,,,,dsprites_full,1.0,9.0
321,dsprites_full,,BetaTCVAE,False,1,,,,,,,,dsprites_full,1.0,9.0
322,dsprites_full,,BetaTCVAE,False,2,,,,,,,,dsprites_full,1.0,9.0
323,dsprites_full,,BetaTCVAE,False,3,,,,,,,,dsprites_full,1.0,9.0
324,dsprites_full,,BetaTCVAE,False,4,,,,,,,,dsprites_full,1.0,9.0
325,dsprites_full,,BetaTCVAE,False,5,,,,,,,,dsprites_full,1.0,9.0
326,dsprites_full,,BetaTCVAE,False,6,,,,,,,,dsprites_full,1.0,9.0
327,dsprites_full,,BetaTCVAE,False,7,,,,,,,,dsprites_full,1.0,9.0
328,dsprites_full,,BetaTCVAE,False,8,,,,,,,,dsprites_full,1.0,9.0
329,dsprites_full,,BetaTCVAE,False,9,,,,,,,,dsprites_full,1.0,9.0
330,dsprites_full,,BetaTCVAE,True,0,,,,,,,,dsprites_full,1.0,9.0
331,dsprites_full,,BetaTCVAE,True,1,,,,,,,,dsprites_full,1.0,9.0
332,dsprites_full,,BetaTCVAE,True,2,,,,,,,,dsprites_full,1.0,9.0
333,dsprites_full,,BetaTCVAE,True,3,,,,,,,,dsprites_full,1.0,9.0
334,dsprites_full,,BetaTCVAE,True,4,,,,,,,,dsprites_full,1.0,9.0
335,dsprites_full,,BetaTCVAE,True,5,,,,,,,,dsprites_full,1.0,9.0
336,dsprites_full,,BetaTCVAE,True,6,,,,,,,,dsprites_full,1.0,9.0
337,dsprites_full,,BetaTCVAE,True,7,,,,,,,,dsprites_full,1.0,9.0
338,dsprites_full,,BetaTCVAE,True,8,,,,,,,,dsprites_full,1.0,9.0
339,dsprites_full,,BetaTCVAE,True,9,,,,,,,,dsprites_full,1.0,9.0
340,dsprites_full,,BetaTCVAE,False,0,,,,,,,,dsprites_full,1.0,12.0
341,dsprites_full,,BetaTCVAE,False,1,,,,,,,,dsprites_full,1.0,12.0
342,dsprites_full,,BetaTCVAE,False,2,,,,,,,,dsprites_full,1.0,12.0
343,dsprites_full,,BetaTCVAE,False,3,,,,,,,,dsprites_full,1.0,12.0
344,dsprites_full,,BetaTCVAE,False,4,,,,,,,,dsprites_full,1.0,12.0
345,dsprites_full,,BetaTCVAE,False,5,,,,,,,,dsprites_full,1.0,12.0
346,dsprites_full,,BetaTCVAE,False,6,,,,,,,,dsprites_full,1.0,12.0
347,dsprites_full,,BetaTCVAE,False,7,,,,,,,,dsprites_full,1.0,12.0
348,dsprites_full,,BetaTCVAE,False,8,,,,,,,,dsprites_full,1.0,12.0
349,dsprites_full,,BetaTCVAE,False,9,,,,,,,,dsprites_full,1.0,12.0
350,dsprites_full,,BetaTCVAE,True,0,,,,,,,,dsprites_full,1.0,12.0
351,dsprites_full,,BetaTCVAE,True,1,,,,,,,,dsprites_full,1.0,12.0
352,dsprites_full,,BetaTCVAE,True,2,,,,,,,,dsprites_full,1.0,12.0
353,dsprites_full,,BetaTCVAE,True,3,,,,,,,,dsprites_full,1.0,12.0
354,dsprites_full,,BetaTCVAE,True,4,,,,,,,,dsprites_full,1.0,12.0
355,dsprites_full,,BetaTCVAE,True,5,,,,,,,,dsprites_full,1.0,12.0
356,dsprites_full,,BetaTCVAE,True,6,,,,,,,,dsprites_full,1.0,12.0
357,dsprites_full,,BetaTCVAE,True,7,,,,,,,,dsprites_full,1.0,12.0
358,dsprites_full,,BetaTCVAE,True,8,,,,,,,,dsprites_full,1.0,12.0
359,dsprites_full,,BetaTCVAE,True,9,,,,,,,,dsprites_full,1.0,12.0
360,shapes3d,,BetaVAE,False,0,10.0,,,,,,,shapes3d,3.0,
361,shapes3d,,BetaVAE,False,1,10.0,,,,,,,shapes3d,3.0,
362,shapes3d,,BetaVAE,False,2,10.0,,,,,,,shapes3d,3.0,
363,shapes3d,,BetaVAE,False,3,10.0,,,,,,,shapes3d,3.0,
364,shapes3d,,BetaVAE,False,4,10.0,,,,,,,shapes3d,3.0,
365,shapes3d,,BetaVAE,False,5,10.0,,,,,,,shapes3d,3.0,
366,shapes3d,,BetaVAE,False,6,10.0,,,,,,,shapes3d,3.0,
367,shapes3d,,BetaVAE,False,7,10.0,,,,,,,shapes3d,3.0,
368,shapes3d,,BetaVAE,False,8,10.0,,,,,,,shapes3d,3.0,
369,shapes3d,,BetaVAE,False,9,10.0,,,,,,,shapes3d,3.0,
370,shapes3d,,BetaVAE,True,0,10.0,,,,,,,shapes3d,3.0,
371,shapes3d,,BetaVAE,True,1,10.0,,,,,,,shapes3d,3.0,
372,shapes3d,,BetaVAE,True,2,10.0,,,,,,,shapes3d,3.0,
373,shapes3d,,BetaVAE,True,3,10.0,,,,,,,shapes3d,3.0,
374,shapes3d,,BetaVAE,True,4,10.0,,,,,,,shapes3d,3.0,
375,shapes3d,,BetaVAE,True,5,10.0,,,,,,,shapes3d,3.0,
376,shapes3d,,BetaVAE,True,6,10.0,,,,,,,shapes3d,3.0,
377,shapes3d,,BetaVAE,True,7,10.0,,,,,,,shapes3d,3.0,
378,shapes3d,,BetaVAE,True,8,10.0,,,,,,,shapes3d,3.0,
379,shapes3d,,BetaVAE,True,9,10.0,,,,,,,shapes3d,3.0,
380,shapes3d,,BetaVAE,False,0,20.0,,,,,,,shapes3d,3.0,
381,shapes3d,,BetaVAE,False,1,20.0,,,,,,,shapes3d,3.0,
382,shapes3d,,BetaVAE,False,2,20.0,,,,,,,shapes3d,3.0,
383,shapes3d,,BetaVAE,False,3,20.0,,,,,,,shapes3d,3.0,
384,shapes3d,,BetaVAE,False,4,20.0,,,,,,,shapes3d,3.0,
385,shapes3d,,BetaVAE,False,5,20.0,,,,,,,shapes3d,3.0,
386,shapes3d,,BetaVAE,False,6,20.0,,,,,,,shapes3d,3.0,
387,shapes3d,,BetaVAE,False,7,20.0,,,,,,,shapes3d,3.0,
388,shapes3d,,BetaVAE,False,8,20.0,,,,,,,shapes3d,3.0,
389,shapes3d,,BetaVAE,False,9,20.0,,,,,,,shapes3d,3.0,
390,shapes3d,,BetaVAE,True,0,20.0,,,,,,,shapes3d,3.0,
391,shapes3d,,BetaVAE,True,1,20.0,,,,,,,shapes3d,3.0,
392,shapes3d,,BetaVAE,True,2,20.0,,,,,,,shapes3d,3.0,
393,shapes3d,,BetaVAE,True,3,20.0,,,,,,,shapes3d,3.0,
394,shapes3d,,BetaVAE,True,4,20.0,,,,,,,shapes3d,3.0,
395,shapes3d,,BetaVAE,True,5,20.0,,,,,,,shapes3d,3.0,
396,shapes3d,,BetaVAE,True,6,20.0,,,,,,,shapes3d,3.0,
397,shapes3d,,BetaVAE,True,7,20.0,,,,,,,shapes3d,3.0,
398,shapes3d,,BetaVAE,True,8,20.0,,,,,,,shapes3d,3.0,
399,shapes3d,,BetaVAE,True,9,20.0,,,,,,,shapes3d,3.0,
400,shapes3d,,BetaVAE,False,0,30.0,,,,,,,shapes3d,3.0,
401,shapes3d,,BetaVAE,False,1,30.0,,,,,,,shapes3d,3.0,
402,shapes3d,,BetaVAE,False,2,30.0,,,,,,,shapes3d,3.0,
403,shapes3d,,BetaVAE,False,3,30.0,,,,,,,shapes3d,3.0,
404,shapes3d,,BetaVAE,False,4,30.0,,,,,,,shapes3d,3.0,
405,shapes3d,,BetaVAE,False,5,30.0,,,,,,,shapes3d,3.0,
406,shapes3d,,BetaVAE,False,6,30.0,,,,,,,shapes3d,3.0,
407,shapes3d,,BetaVAE,False,7,30.0,,,,,,,shapes3d,3.0,
408,shapes3d,,BetaVAE,False,8,30.0,,,,,,,shapes3d,3.0,
409,shapes3d,,BetaVAE,False,9,30.0,,,,,,,shapes3d,3.0,
410,shapes3d,,BetaVAE,True,0,30.0,,,,,,,shapes3d,3.0,
411,shapes3d,,BetaVAE,True,1,30.0,,,,,,,shapes3d,3.0,
412,shapes3d,,BetaVAE,True,2,30.0,,,,,,,shapes3d,3.0,
413,shapes3d,,BetaVAE,True,3,30.0,,,,,,,shapes3d,3.0,
414,shapes3d,,BetaVAE,True,4,30.0,,,,,,,shapes3d,3.0,
415,shapes3d,,BetaVAE,True,5,30.0,,,,,,,shapes3d,3.0,
416,shapes3d,,BetaVAE,True,6,30.0,,,,,,,shapes3d,3.0,
417,shapes3d,,BetaVAE,True,7,30.0,,,,,,,shapes3d,3.0,
418,shapes3d,,BetaVAE,True,8,30.0,,,,,,,shapes3d,3.0,
419,shapes3d,,BetaVAE,True,9,30.0,,,,,,,shapes3d,3.0,
420,shapes3d,,AnnealVAE,False,0,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
421,shapes3d,,AnnealVAE,False,1,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
422,shapes3d,,AnnealVAE,False,2,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
423,shapes3d,,AnnealVAE,False,3,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
424,shapes3d,,AnnealVAE,False,4,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
425,shapes3d,,AnnealVAE,False,5,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
426,shapes3d,,AnnealVAE,False,6,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
427,shapes3d,,AnnealVAE,False,7,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
428,shapes3d,,AnnealVAE,False,8,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
429,shapes3d,,AnnealVAE,False,9,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
430,shapes3d,,AnnealVAE,True,0,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
431,shapes3d,,AnnealVAE,True,1,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
432,shapes3d,,AnnealVAE,True,2,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
433,shapes3d,,AnnealVAE,True,3,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
434,shapes3d,,AnnealVAE,True,4,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
435,shapes3d,,AnnealVAE,True,5,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
436,shapes3d,,AnnealVAE,True,6,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
437,shapes3d,,AnnealVAE,True,7,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
438,shapes3d,,AnnealVAE,True,8,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
439,shapes3d,,AnnealVAE,True,9,,10.0,30000.0,20000.0,,,,shapes3d,3.0,
440,shapes3d,,AnnealVAE,False,0,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
441,shapes3d,,AnnealVAE,False,1,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
442,shapes3d,,AnnealVAE,False,2,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
443,shapes3d,,AnnealVAE,False,3,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
444,shapes3d,,AnnealVAE,False,4,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
445,shapes3d,,AnnealVAE,False,5,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
446,shapes3d,,AnnealVAE,False,6,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
447,shapes3d,,AnnealVAE,False,7,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
448,shapes3d,,AnnealVAE,False,8,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
449,shapes3d,,AnnealVAE,False,9,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
450,shapes3d,,AnnealVAE,True,0,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
451,shapes3d,,AnnealVAE,True,1,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
452,shapes3d,,AnnealVAE,True,2,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
453,shapes3d,,AnnealVAE,True,3,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
454,shapes3d,,AnnealVAE,True,4,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
455,shapes3d,,AnnealVAE,True,5,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
456,shapes3d,,AnnealVAE,True,6,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
457,shapes3d,,AnnealVAE,True,7,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
458,shapes3d,,AnnealVAE,True,8,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
459,shapes3d,,AnnealVAE,True,9,,10.0,40000.0,30000.0,,,,shapes3d,3.0,
460,shapes3d,,AnnealVAE,False,0,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
461,shapes3d,,AnnealVAE,False,1,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
462,shapes3d,,AnnealVAE,False,2,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
463,shapes3d,,AnnealVAE,False,3,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
464,shapes3d,,AnnealVAE,False,4,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
465,shapes3d,,AnnealVAE,False,5,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
466,shapes3d,,AnnealVAE,False,6,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
467,shapes3d,,AnnealVAE,False,7,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
468,shapes3d,,AnnealVAE,False,8,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
469,shapes3d,,AnnealVAE,False,9,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
470,shapes3d,,AnnealVAE,True,0,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
471,shapes3d,,AnnealVAE,True,1,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
472,shapes3d,,AnnealVAE,True,2,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
473,shapes3d,,AnnealVAE,True,3,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
474,shapes3d,,AnnealVAE,True,4,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
475,shapes3d,,AnnealVAE,True,5,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
476,shapes3d,,AnnealVAE,True,6,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
477,shapes3d,,AnnealVAE,True,7,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
478,shapes3d,,AnnealVAE,True,8,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
479,shapes3d,,AnnealVAE,True,9,,10.0,50000.0,40000.0,,,,shapes3d,3.0,
480,shapes3d,,AnnealVAE,False,0,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
481,shapes3d,,AnnealVAE,False,1,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
482,shapes3d,,AnnealVAE,False,2,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
483,shapes3d,,AnnealVAE,False,3,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
484,shapes3d,,AnnealVAE,False,4,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
485,shapes3d,,AnnealVAE,False,5,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
486,shapes3d,,AnnealVAE,False,6,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
487,shapes3d,,AnnealVAE,False,7,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
488,shapes3d,,AnnealVAE,False,8,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
489,shapes3d,,AnnealVAE,False,9,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
490,shapes3d,,AnnealVAE,True,0,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
491,shapes3d,,AnnealVAE,True,1,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
492,shapes3d,,AnnealVAE,True,2,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
493,shapes3d,,AnnealVAE,True,3,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
494,shapes3d,,AnnealVAE,True,4,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
495,shapes3d,,AnnealVAE,True,5,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
496,shapes3d,,AnnealVAE,True,6,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
497,shapes3d,,AnnealVAE,True,7,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
498,shapes3d,,AnnealVAE,True,8,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
499,shapes3d,,AnnealVAE,True,9,,20.0,30000.0,20000.0,,,,shapes3d,3.0,
500,shapes3d,,AnnealVAE,False,0,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
501,shapes3d,,AnnealVAE,False,1,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
502,shapes3d,,AnnealVAE,False,2,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
503,shapes3d,,AnnealVAE,False,3,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
504,shapes3d,,AnnealVAE,False,4,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
505,shapes3d,,AnnealVAE,False,5,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
506,shapes3d,,AnnealVAE,False,6,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
507,shapes3d,,AnnealVAE,False,7,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
508,shapes3d,,AnnealVAE,False,8,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
509,shapes3d,,AnnealVAE,False,9,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
510,shapes3d,,AnnealVAE,True,0,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
511,shapes3d,,AnnealVAE,True,1,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
512,shapes3d,,AnnealVAE,True,2,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
513,shapes3d,,AnnealVAE,True,3,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
514,shapes3d,,AnnealVAE,True,4,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
515,shapes3d,,AnnealVAE,True,5,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
516,shapes3d,,AnnealVAE,True,6,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
517,shapes3d,,AnnealVAE,True,7,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
518,shapes3d,,AnnealVAE,True,8,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
519,shapes3d,,AnnealVAE,True,9,,20.0,40000.0,30000.0,,,,shapes3d,3.0,
520,shapes3d,,AnnealVAE,False,0,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
521,shapes3d,,AnnealVAE,False,1,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
522,shapes3d,,AnnealVAE,False,2,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
523,shapes3d,,AnnealVAE,False,3,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
524,shapes3d,,AnnealVAE,False,4,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
525,shapes3d,,AnnealVAE,False,5,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
526,shapes3d,,AnnealVAE,False,6,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
527,shapes3d,,AnnealVAE,False,7,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
528,shapes3d,,AnnealVAE,False,8,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
529,shapes3d,,AnnealVAE,False,9,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
530,shapes3d,,AnnealVAE,True,0,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
531,shapes3d,,AnnealVAE,True,1,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
532,shapes3d,,AnnealVAE,True,2,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
533,shapes3d,,AnnealVAE,True,3,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
534,shapes3d,,AnnealVAE,True,4,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
535,shapes3d,,AnnealVAE,True,5,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
536,shapes3d,,AnnealVAE,True,6,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
537,shapes3d,,AnnealVAE,True,7,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
538,shapes3d,,AnnealVAE,True,8,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
539,shapes3d,,AnnealVAE,True,9,,20.0,50000.0,40000.0,,,,shapes3d,3.0,
540,shapes3d,,AnnealVAE,False,0,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
541,shapes3d,,AnnealVAE,False,1,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
542,shapes3d,,AnnealVAE,False,2,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
543,shapes3d,,AnnealVAE,False,3,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
544,shapes3d,,AnnealVAE,False,4,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
545,shapes3d,,AnnealVAE,False,5,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
546,shapes3d,,AnnealVAE,False,6,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
547,shapes3d,,AnnealVAE,False,7,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
548,shapes3d,,AnnealVAE,False,8,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
549,shapes3d,,AnnealVAE,False,9,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
550,shapes3d,,AnnealVAE,True,0,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
551,shapes3d,,AnnealVAE,True,1,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
552,shapes3d,,AnnealVAE,True,2,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
553,shapes3d,,AnnealVAE,True,3,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
554,shapes3d,,AnnealVAE,True,4,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
555,shapes3d,,AnnealVAE,True,5,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
556,shapes3d,,AnnealVAE,True,6,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
557,shapes3d,,AnnealVAE,True,7,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
558,shapes3d,,AnnealVAE,True,8,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
559,shapes3d,,AnnealVAE,True,9,,30.0,30000.0,20000.0,,,,shapes3d,3.0,
560,shapes3d,,AnnealVAE,False,0,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
561,shapes3d,,AnnealVAE,False,1,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
562,shapes3d,,AnnealVAE,False,2,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
563,shapes3d,,AnnealVAE,False,3,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
564,shapes3d,,AnnealVAE,False,4,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
565,shapes3d,,AnnealVAE,False,5,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
566,shapes3d,,AnnealVAE,False,6,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
567,shapes3d,,AnnealVAE,False,7,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
568,shapes3d,,AnnealVAE,False,8,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
569,shapes3d,,AnnealVAE,False,9,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
570,shapes3d,,AnnealVAE,True,0,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
571,shapes3d,,AnnealVAE,True,1,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
572,shapes3d,,AnnealVAE,True,2,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
573,shapes3d,,AnnealVAE,True,3,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
574,shapes3d,,AnnealVAE,True,4,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
575,shapes3d,,AnnealVAE,True,5,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
